meter_id,zone_id,customer_type,contracted_capacity_kva,baseline_avg_kwh,monitoring_avg_kwh,monitoring_std_kwh,min_14d_rolling_kwh,alarm_count_cover_open,alarm_count_magnetic_tamper,alarm_count_reverse_energy,alarm_count_tilt,total_alarms,drop_ratio,min_drop_ratio
MTR-00320,ZONE-08,industrial,200,153.90716666666668,156.08066666666667,17.80097215423512,106.09,0.0,0.0,0.0,0.0,0.0,-0.014122149390920713,0.3106883695041276
MTR-00321,ZONE-04,residential,5,22.8165,22.60225,2.373900970834237,19.91,0.0,0.0,0.0,0.0,0.0,0.009390134332610156,0.1273858830232507
MTR-00322,ZONE-02,commercial,75,104.89216666666667,106.54275,11.529956376960923,86.29,0.0,0.0,0.0,0.0,0.0,-0.015736001894008478,0.1773456232035121
MTR-00323,ZONE-07,residential,10,17.86433333333333,18.361416666666667,2.1744993805523167,16.42,0.0,0.0,0.0,0.0,0.0,-0.02782546228052185,0.0808501110219616
MTR-00324,ZONE-10,commercial,75,78.46633333333332,63.47808333333333,19.563362872567534,42.36642857142858,1.0,1.0,0.0,1.0,3.0,0.19101504254478563,0.4600687100867644
MTR-00325,ZONE-10,commercial,75,89.72466666666666,91.97891666666666,9.539872521375198,86.5307142857143,0.0,0.0,0.0,0.0,0.0,-0.025124083306708567,0.0355972610387969
MTR-00326,ZONE-03,residential,5,11.368,11.333166666666667,1.1821736022134433,9.28,0.0,0.0,0.0,0.0,0.0,0.0030641566971616463,0.1836734693877552
MTR-00327,ZONE-03,commercial,25,108.19383333333333,110.4125,12.418858744707922,103.26642857142858,0.0,0.0,0.0,0.0,0.0,-0.0205064059411888,0.04554238083721429
MTR-00328,ZONE-01,industrial,100,358.41133333333335,360.22099999999995,44.0129693338206,283.57,0.0,1.0,0.0,0.0,1.0,-0.005049133490942159,0.20881408139995583
MTR-00329,ZONE-02,industrial,100,181.05583333333334,186.0413333333333,20.39181648897145,178.8385714285714,0.0,0.0,0.0,0.0,0.0,-0.027535704916070936,0.012246288141845363
MTR-00330,ZONE-06,residential,10,22.396833333333333,22.944416666666665,2.6545362461403363,20.03,0.0,0.0,1.0,0.0,1.0,-0.02444914087557004,0.10567714185785193
MTR-00331,ZONE-06,residential,10,18.903166666666667,18.827083333333334,1.8503960038728073,17.74,0.0,0.0,0.0,0.0,0.0,0.004024898826475276,0.06153290013137136
MTR-00332,ZONE-04,residential,15,20.540833333333335,20.562333333333335,2.211547514516382,19.1875,0.0,0.0,1.0,0.0,1.0,-0.0010466956063126531,0.0658850257616943
MTR-00333,ZONE-04,residential,10,10.4775,10.665583333333334,1.1501068973578672,9.57,1.0,0.0,0.0,0.0,1.0,-0.017951165195259744,0.0866141732283463
MTR-00334,ZONE-09,residential,15,15.566,15.630416666666667,1.8766398524635308,14.3,0.0,1.0,0.0,0.0,1.0,-0.0041382928605078195,0.08133110625722728
MTR-00335,ZONE-05,industrial,150,213.2955,214.48783333333333,24.081041784303416,175.76,0.0,0.0,0.0,0.0,0.0,-0.005590053861114441,0.17597886500184023
MTR-00336,ZONE-09,commercial,25,76.12133333333333,77.37525000000001,7.922264335774358,62.34,0.0,0.0,0.0,0.0,0.0,-0.01647260513916393,0.18104429770016273
MTR-00337,ZONE-10,industrial,150,373.9026666666667,380.4398333333333,42.174843112554996,348.0992857142857,0.0,0.0,0.0,0.0,0.0,-0.0174836053589702,0.06901095726975548
MTR-00338,ZONE-04,residential,5,20.968166666666665,21.385166666666667,2.2721196498162755,20.64,0.0,1.0,0.0,0.0,1.0,-0.0198872894625981,0.015650708613851094
MTR-00339,ZONE-03,residential,15,20.601,20.901583333333335,2.366262874871936,19.45,0.0,0.0,0.0,0.0,0.0,-0.014590715661052078,0.05587107421969806
MTR-00340,ZONE-10,industrial,100,268.996,270.82908333333336,27.27701211476367,223.25,0.0,0.0,0.0,0.0,0.0,-0.0068145375148083165,0.17006200835700158
MTR-00341,ZONE-07,residential,10,9.692833333333335,9.952333333333334,1.0065948366975197,9.39,0.0,0.0,0.0,0.0,0.0,-0.026772357583781714,0.03124301459841472
MTR-00342,ZONE-03,commercial,25,52.94083333333333,44.42491666666667,11.675633680521875,31.337142857142855,0.0,0.0,0.0,3.0,3.0,0.16085724629696663,0.4080723539081139
MTR-00343,ZONE-07,industrial,150,274.7248333333334,281.83441666666664,29.901030919970484,243.78,0.0,0.0,0.0,0.0,0.0,-0.025878924912139167,0.11263937430726156
MTR-00344,ZONE-06,residential,10,19.374666666666666,19.15041666666667,1.9590485582295816,17.21,0.0,0.0,0.0,0.0,0.0,0.011574392677723422,0.11172665336177823
MTR-00345,ZONE-10,residential,5,21.613666666666667,22.5185,2.3954949489448247,20.25,2.0,0.0,0.0,0.0,2.0,-0.041863944109436835,0.06309279622461095
MTR-00346,ZONE-03,residential,15,21.986833333333333,21.832749999999997,2.243710523165746,20.423571428571428,1.0,0.0,0.0,0.0,1.0,0.007007982049863304,0.0710999115271369
MTR-00347,ZONE-10,residential,15,23.633666666666667,23.924,2.674637617800703,20.23,0.0,0.0,0.0,0.0,0.0,-0.012284735053102125,0.1440177148418217
MTR-00348,ZONE-10,residential,15,23.689833333333336,23.8445,2.4468329212551096,20.18,0.0,0.0,0.0,0.0,0.0,-0.006528820380050426,0.14815778920634037
MTR-00349,ZONE-02,industrial,100,332.8235,333.69725,35.985886144676876,320.21285714285716,0.0,0.0,0.0,0.0,0.0,-0.002625265343342509,0.037889881144639315
MTR-00350,ZONE-02,commercial,25,46.202666666666666,26.15716666666667,13.055980128463972,18.840714285714284,1.0,0.0,0.0,2.0,3.0,0.4338602389472469,0.5922158688016359
MTR-00351,ZONE-06,industrial,150,160.47466666666665,161.18283333333332,19.30536008571753,150.48642857142858,0.0,0.0,0.0,0.0,0.0,-0.0044129499152514295,0.06224183731121469
MTR-00352,ZONE-01,industrial,200,274.29133333333334,276.2535833333333,29.31951441799954,229.15,0.0,1.0,0.0,0.0,1.0,-0.007153889902949739,0.16457440628820452
MTR-00353,ZONE-03,industrial,200,186.246,186.08416666666665,21.328147480031454,172.18642857142854,0.0,0.0,0.0,0.0,0.0,0.0008689224645541671,0.07548925307695986
MTR-00354,ZONE-05,residential,15,9.9445,10.10825,1.1529579514514503,9.030000000000001,0.0,0.0,0.0,0.0,0.0,-0.016466388455930403,0.09196038010960816
MTR-00355,ZONE-10,residential,5,11.036666666666667,11.18075,1.2134388680747878,9.09,0.0,0.0,2.0,0.0,2.0,-0.01305496828752628,0.17638175777710663
MTR-00356,ZONE-10,industrial,150,222.43883333333332,224.23116666666667,23.99531131312961,211.95,0.0,0.0,0.0,0.0,0.0,-0.008057645809746994,0.047153786846271584
MTR-00357,ZONE-02,residential,10,23.540333333333333,23.664166666666667,2.4337433847357643,21.51,0.0,0.0,0.0,0.0,0.0,-0.005260474929553505,0.08624913269424106
MTR-00358,ZONE-09,residential,5,19.591166666666666,19.804333333333332,2.1183959102332586,18.432142857142857,0.0,1.0,0.0,0.0,1.0,-0.010880754081346256,0.059160530316748616
MTR-00359,ZONE-01,commercial,50,106.275,105.57966666666667,11.641950725487455,92.62,0.0,0.0,0.0,1.0,1.0,0.006542774249196359,0.12848741472594682
MTR-00360,ZONE-08,industrial,100,278.7488333333333,284.7523333333333,31.214494955871704,267.69,0.0,0.0,0.0,0.0,0.0,-0.021537309872148747,0.03967311073947688
MTR-00361,ZONE-09,industrial,150,360.3138333333334,365.2554166666667,35.38143438280299,315.55,0.0,0.0,0.0,0.0,0.0,-0.013714664484618222,0.12423567787896017
MTR-00362,ZONE-09,industrial,200,365.02233333333334,366.46158333333335,40.95464827243727,318.3,0.0,0.0,0.0,0.0,0.0,-0.003942909429286212,0.12799856081865313
MTR-00363,ZONE-03,residential,10,10.791166666666667,10.912583333333334,1.1801278209030863,9.67,0.0,0.0,0.0,0.0,0.0,-0.011251486555361678,0.10389670563887132
MTR-00364,ZONE-09,commercial,50,89.64283333333333,90.26616666666668,10.728484365403695,83.05142857142857,0.0,0.0,0.0,0.0,0.0,-0.006953521103193028,0.07352963440362126
MTR-00365,ZONE-02,industrial,200,346.64816666666667,352.4769166666667,38.3712755353726,341.41142857142853,0.0,0.0,0.0,0.0,0.0,-0.016814599240632555,0.015106781453927964
MTR-00366,ZONE-06,commercial,50,74.0235,73.96716666666666,8.225977317567295,69.2492857142857,0.0,0.0,0.0,0.0,0.0,0.0007610195861225133,0.06449592745161059
MTR-00367,ZONE-05,industrial,150,346.48283333333336,357.80858333333333,36.42277637897284,308.01,0.0,0.0,0.0,1.0,1.0,-0.03268776663778916,0.11103820920420793
MTR-00368,ZONE-04,industrial,100,168.43883333333332,171.83133333333333,18.225599686198773,154.9,0.0,1.0,0.0,0.0,1.0,-0.020140842422521343,0.0803783371411777
MTR-00369,ZONE-01,residential,15,15.365166666666665,15.450999999999999,1.6847603624823317,12.99,0.0,0.0,0.0,1.0,1.0,-0.005586228590643394,0.1545812497966178
MTR-00370,ZONE-08,residential,10,13.006333333333334,12.925083333333333,1.3906826785161779,11.36,0.0,0.0,0.0,0.0,0.0,0.006246956610881926,0.12657935877393078
MTR-00371,ZONE-04,residential,15,15.021166666666666,15.178583333333334,1.736782157296868,14.059999999999999,0.0,0.0,0.0,0.0,0.0,-0.010479656484738253,0.06398748432767098
MTR-00372,ZONE-07,residential,10,23.144166666666667,23.15975,2.595643234830435,18.46,0.0,0.0,1.0,2.0,3.0,-0.0006733158103193748,0.20239081121952973
MTR-00373,ZONE-05,residential,10,9.577499999999999,9.672916666666667,1.1895987571787523,7.9,0.0,0.0,0.0,0.0,0.0,-0.009962585921865719,0.17515009135995807
MTR-00374,ZONE-04,residential,10,18.459833333333332,18.868333333333332,2.1252931911760746,18.12,0.0,0.0,0.0,0.0,0.0,-0.022129127204109755,0.0184093391959117
MTR-00375,ZONE-09,commercial,50,80.494,80.04025,8.310145006015741,67.35,0.0,0.0,0.0,1.0,1.0,0.005637066116729206,0.16329167391358368
MTR-00376,ZONE-01,residential,15,10.882666666666667,10.931000000000001,1.2629260409358694,9.34,0.0,0.0,0.0,0.0,0.0,-0.004441313403577674,0.14175447194315127
MTR-00377,ZONE-08,residential,15,16.965,16.695833333333333,1.914099205973431,15.27,0.0,0.0,1.0,0.0,1.0,0.01586599862461935,0.09991158267020339
MTR-00378,ZONE-08,commercial,75,58.9885,59.08975,6.739231492792438,40.25,0.0,0.0,0.0,0.0,0.0,-0.0017164362545241119,0.31766361239902696
MTR-00379,ZONE-04,residential,10,19.8995,19.91075,2.123134737468486,18.27,0.0,0.0,0.0,0.0,0.0,-0.0005653408377095381,0.0818864795597879
MTR-00380,ZONE-03,commercial,25,76.328,77.24116666666667,8.196053075865784,70.72,0.0,0.0,0.0,1.0,1.0,-0.011963717989029732,0.07347238234985853
MTR-00381,ZONE-01,residential,15,17.645666666666667,17.75433333333333,2.063316956442973,15.6,0.0,0.0,0.0,0.0,0.0,-0.006158263596350189,0.11593025672025237
MTR-00382,ZONE-10,industrial,150,355.49300000000005,356.62183333333337,41.039257347928064,315.54,0.0,0.0,0.0,0.0,0.0,-0.0031754024223635824,0.1123875856908576
MTR-00383,ZONE-10,residential,10,14.004,10.7165,4.343640313892323,5.75,0.0,0.0,0.0,1.0,1.0,0.23475435589831473,0.5894030277063695
MTR-00384,ZONE-03,residential,15,23.444333333333336,23.389916666666668,2.5946863918379033,22.31142857142857,0.0,0.0,0.0,0.0,0.0,0.0023211010478723093,0.04832318094940202
MTR-00385,ZONE-01,industrial,100,235.88833333333332,233.39908333333332,27.147596578573893,221.11,0.0,1.0,0.0,1.0,2.0,0.01055266262991672,0.0626497000699483
MTR-00386,ZONE-02,commercial,25,50.316833333333335,50.23066666666667,5.604219258862071,47.65571428571429,0.0,0.0,0.0,1.0,1.0,0.001712481906320229,0.05288725206512823
MTR-00387,ZONE-01,residential,10,10.816333333333334,10.90375,1.2918471320574436,9.68,0.0,0.0,0.0,0.0,0.0,-0.008081913156029463,0.10505716663071296
MTR-00388,ZONE-09,residential,5,9.322166666666668,9.529333333333334,1.1409473679177942,8.91,0.0,0.0,0.0,0.0,0.0,-0.02222301682369965,0.04421361271521296
MTR-00389,ZONE-09,residential,15,13.991000000000001,7.79575,1.8376028696980997,7.037142857142858,2.0,1.0,0.0,2.0,5.0,0.4428025159030806,0.4970235968020258
MTR-00390,ZONE-02,residential,15,13.230333333333334,13.211583333333333,1.4657851286656465,12.680000000000001,1.0,0.0,0.0,0.0,1.0,0.001417197853417651,0.041596331662089536
MTR-00391,ZONE-08,residential,5,18.2395,18.329833333333333,1.909211189718618,17.768571428571427,0.0,0.0,0.0,0.0,0.0,-0.0049526211427579625,0.025819160143017772
MTR-00392,ZONE-02,commercial,25,98.861,102.09091666666667,11.378875902290167,94.08,1.0,0.0,0.0,0.0,1.0,-0.03267129269041047,0.04836082985201451
MTR-00393,ZONE-04,residential,15,17.74866666666667,18.109583333333333,1.9202513822800544,17.16,0.0,0.0,0.0,0.0,0.0,-0.020334860834616553,0.033166810652443424
MTR-00394,ZONE-06,industrial,100,167.59333333333333,150.41625000000002,39.074338267325906,89.29714285714286,2.0,0.0,1.0,1.0,4.0,0.10249264091650412,0.4671796241468862
MTR-00395,ZONE-08,commercial,25,92.08449999999999,92.71025,10.671882042242101,80.0,0.0,0.0,0.0,0.0,0.0,-0.006795389017695719,0.13123272646319406
MTR-00396,ZONE-09,commercial,75,91.59533333333334,63.402166666666666,20.352808993393715,48.692142857142855,1.0,1.0,1.0,0.0,3.0,0.30780134359101274,0.46839930501761895
MTR-00397,ZONE-01,residential,10,15.591833333333334,16.137,1.712141319856414,12.69,0.0,0.0,0.0,0.0,0.0,-0.03496488546354404,0.18611238789537266
MTR-00398,ZONE-02,residential,10,23.1835,23.5125,2.8294255882888777,21.09,0.0,0.0,0.0,0.0,0.0,-0.014191127310371643,0.0903012918670606
MTR-00399,ZONE-03,residential,5,24.375333333333334,21.274749999999997,5.440452582894436,13.745000000000001,0.0,0.0,0.0,2.0,2.0,0.12720167929327475,0.436110275415037
MTR-00400,ZONE-04,commercial,50,99.15799999999999,101.57941666666667,10.920082440036742,95.89,0.0,0.0,1.0,0.0,1.0,-0.024419781224577886,0.03295750216825655
MTR-00401,ZONE-10,residential,15,21.719333333333335,21.96175,2.522249450374798,21.165714285714284,0.0,0.0,0.0,0.0,0.0,-0.01116133091868976,0.02548968880041058
MTR-00402,ZONE-08,residential,5,13.602333333333332,14.136833333333334,1.463478636635313,12.0,0.0,0.0,0.0,0.0,0.0,-0.039294728845541416,0.11779841693827031
MTR-00403,ZONE-04,residential,5,8.745666666666667,8.792499999999999,0.9387066464381874,7.73,0.0,0.0,0.0,0.0,0.0,-0.0053550329687082066,0.11613370431070624
MTR-00404,ZONE-10,industrial,150,297.14883333333336,300.45300000000003,33.38314025236759,284.42,0.0,0.0,0.0,0.0,0.0,-0.011119568027918802,0.04283655833524502
MTR-00405,ZONE-05,residential,5,10.088166666666666,10.14525,1.099925102492182,9.594999999999999,0.0,0.0,1.0,0.0,1.0,-0.0056584447124519155,0.04888565811429235
MTR-00406,ZONE-06,commercial,25,74.432,74.11541666666668,8.359133373101526,67.25,0.0,0.0,0.0,0.0,0.0,0.0042533229435367526,0.09649075666380058
MTR-00407,ZONE-05,residential,10,21.016833333333334,21.74975,2.4611941019681938,18.84,0.0,0.0,1.0,1.0,2.0,-0.03487284002505908,0.10357570518869796
MTR-00408,ZONE-02,residential,15,24.102,24.233333333333334,2.682370497264283,20.27,1.0,0.0,0.0,0.0,1.0,-0.005449063701491008,0.15899095510745997
MTR-00409,ZONE-10,residential,5,11.828,11.621749999999999,1.322585107108884,9.26,0.0,0.0,0.0,0.0,0.0,0.01743743659113972,0.21711193777477167
MTR-00410,ZONE-01,residential,5,18.198833333333333,18.76875,2.0048296989641634,17.99,0.0,0.0,0.0,0.0,0.0,-0.03131611000705181,0.011475094557343524
MTR-00411,ZONE-02,commercial,25,97.77950000000001,100.81275000000001,11.145387783497613,82.19,1.0,0.0,0.0,0.0,1.0,-0.03102132860159834,0.15943525994712604
MTR-00412,ZONE-03,residential,10,21.63083333333333,21.9105,2.3528844625517937,18.83,0.0,0.0,0.0,0.0,0.0,-0.012929075008668134,0.1294833763531995
MTR-00413,ZONE-03,residential,5,22.807000000000002,23.395249999999997,2.644395361463768,20.09,0.0,0.0,0.0,0.0,0.0,-0.025792519840399653,0.11913009163853217
MTR-00414,ZONE-02,industrial,150,348.98566666666665,351.2400833333333,35.49284514230323,306.34,2.0,0.0,0.0,0.0,2.0,-0.006459911916153249,0.12219890597226057
MTR-00415,ZONE-01,residential,10,24.510333333333335,24.61075,2.5623433873026813,21.36,0.0,0.0,0.0,1.0,1.0,-0.00409691150671132,0.12853082373420743
MTR-00416,ZONE-07,residential,15,24.230666666666664,24.65575,2.7198889814528404,19.92,0.0,0.0,0.0,0.0,0.0,-0.01754319595003584,0.17790128212182899
MTR-00417,ZONE-10,residential,10,14.395666666666667,14.507833333333334,1.5509022493744875,12.88,0.0,0.0,0.0,0.0,0.0,-0.007791696575358387,0.10528631301085967
MTR-00418,ZONE-02,commercial,50,109.73716666666665,110.63158333333332,11.978963844294428,98.19,0.0,0.0,0.0,0.0,0.0,-0.00815053544605826,0.10522566799762456
MTR-00419,ZONE-03,residential,15,8.633166666666666,8.649833333333333,0.8960773369735083,7.24,0.0,0.0,0.0,0.0,0.0,-0.0019305391995985133,0.16137377169443412
MTR-00420,ZONE-06,commercial,50,93.45716666666667,95.45700000000001,10.842955084200211,87.45,0.0,0.0,0.0,0.0,0.0,-0.021398394629982054,0.06427721790552887
MTR-00421,ZONE-10,industrial,100,355.47366666666665,365.80575000000005,38.54770140314966,321.91,0.0,0.0,0.0,0.0,0.0,-0.029065678564094588,0.09441955850456796
MTR-00422,ZONE-07,residential,15,8.092333333333334,8.336583333333333,0.9524859079072535,7.59,0.0,0.0,0.0,0.0,0.0,-0.030182889154343417,0.062075215224286495
MTR-00423,ZONE-08,residential,10,19.120166666666666,19.324749999999998,2.1683200182815887,16.9,0.0,0.0,0.0,0.0,0.0,-0.010699871863041555,0.11611649131370894
MTR-00424,ZONE-06,residential,15,16.747666666666667,16.90683333333333,1.761658874128451,15.741428571428571,0.0,1.0,0.0,0.0,1.0,-0.009503811476225366,0.060082285805272195
MTR-00425,ZONE-05,residential,5,7.891666666666667,7.998333333333333,0.8892205380366034,5.91,0.0,0.0,0.0,0.0,0.0,-0.013516367476240632,0.25110876451953534
MTR-00426,ZONE-02,industrial,150,325.07399999999996,334.05383333333333,35.10221667408162,307.15,0.0,0.0,0.0,0.0,0.0,-0.02762396664554334,0.055138214683425835
MTR-00427,ZONE-09,residential,15,12.021166666666666,12.094916666666668,1.380047493905255,9.55,0.0,0.0,0.0,0.0,0.0,-0.006135011854090822,0.20556795652113624
MTR-00428,ZONE-09,residential,15,13.772833333333333,14.155750000000001,1.601043600044576,13.05,0.0,0.0,1.0,0.0,1.0,-0.027802316153781037,0.05248254413882392
MTR-00429,ZONE-01,residential,5,17.033833333333334,17.437416666666664,1.8758458017621797,16.685,0.0,0.0,0.0,0.0,0.0,-0.02369304227860214,0.02047885091435686
MTR-00430,ZONE-08,residential,15,18.951166666666666,19.303833333333333,2.0339129747350344,16.43,0.0,0.0,0.0,0.0,0.0,-0.018609232501077377,0.13303490550273944
MTR-00431,ZONE-01,residential,10,8.933333333333334,8.921166666666666,0.926591461591719,7.07,0.0,1.0,0.0,0.0,1.0,0.001361940298507558,0.20858208955223878
MTR-00432,ZONE-08,commercial,50,59.222,59.568916666666674,6.634324393716695,57.14071428571429,0.0,0.0,0.0,0.0,0.0,-0.0058579019058233595,0.035143793088475817
MTR-00433,ZONE-09,residential,5,15.285833333333333,15.641916666666667,1.7294761901098439,14.24,1.0,0.0,0.0,0.0,1.0,-0.023294989914408815,0.06841847026113501
MTR-00434,ZONE-02,commercial,75,110.22483333333334,110.88625,12.451110919522483,103.49428571428572,0.0,0.0,0.0,0.0,0.0,-0.006000613896747442,0.0610619895309219
MTR-00435,ZONE-05,residential,5,24.341166666666666,24.500083333333336,2.7418516395248793,23.32,0.0,0.0,0.0,0.0,0.0,-0.0065287202065089645,0.041952248248851354
MTR-00436,ZONE-02,industrial,150,155.16049999999998,157.65225,14.83577849209089,121.16,0.0,0.0,0.0,0.0,0.0,-0.016059177432400817,0.21913115773666614
MTR-00437,ZONE-06,residential,10,9.560166666666667,9.56275,1.0465581544225024,8.14,0.0,0.0,1.0,0.0,1.0,-0.0002702184411009778,0.14855040881435122
MTR-00438,ZONE-10,residential,10,15.893,15.892,1.8271323906901888,14.386666666666665,0.0,1.0,0.0,0.0,1.0,6.29207827346212e-05,0.09477967239245799
MTR-00439,ZONE-01,residential,5,18.13516666666667,18.109666666666666,1.9117596862679203,16.914285714285715,0.0,0.0,0.0,0.0,0.0,0.0014061078383621473,0.06732118732743686
MTR-00440,ZONE-04,residential,15,17.194000000000003,17.315166666666666,1.7758075371400992,16.43357142857143,0.0,0.0,0.0,1.0,1.0,-0.007047031910356161,0.04422639126605632
MTR-00441,ZONE-10,commercial,25,55.489333333333335,40.071416666666664,16.976826137628986,22.385714285714283,0.0,0.0,0.0,0.0,0.0,0.2778537016123219,0.5965762617611623
MTR-00442,ZONE-04,residential,10,9.542166666666667,9.525916666666665,1.0697148727411367,8.93,0.0,0.0,1.0,0.0,1.0,0.0017029675300859193,0.06415384346671793
MTR-00443,ZONE-02,industrial,100,207.03233333333336,209.22433333333336,21.88648248390333,196.15499999999997,0.0,0.0,0.0,0.0,0.0,-0.010587718182506256,0.05253929740443142
MTR-00444,ZONE-05,residential,10,15.215499999999999,15.164083333333334,1.5361282202223834,13.95,0.0,0.0,0.0,0.0,0.0,0.0033792295137632378,0.08317176563372874
MTR-00445,ZONE-06,residential,5,15.341333333333333,15.342666666666666,1.740606835808347,12.85,0.0,0.0,1.0,0.0,1.0,-8.691117677739335e-05,0.1623935338084478
MTR-00446,ZONE-07,residential,5,14.584833333333334,8.801083333333334,1.5234981836832864,8.028571428571428,2.0,0.0,1.0,1.0,4.0,0.3965592110525774,0.4495260079371428
MTR-00447,ZONE-04,industrial,200,160.913,131.11483333333334,36.830709601090895,91.285,3.0,0.0,0.0,1.0,4.0,0.185181847747955,0.4327058721172311
MTR-00448,ZONE-10,residential,15,9.598666666666666,9.670250000000001,1.0898542516850434,8.27,0.0,0.0,0.0,0.0,0.0,-0.00745763300458413,0.13842200305598007
MTR-00449,ZONE-06,industrial,200,385.2355,387.63649999999996,41.766437747321,340.44,0.0,0.0,0.0,0.0,0.0,-0.006232551257607133,0.11628082043321553
MTR-00450,ZONE-03,residential,5,15.363,15.90275,1.8454358700372568,14.67,0.0,0.0,0.0,1.0,1.0,-0.035133112022391444,0.04510837727006445
MTR-00451,ZONE-10,residential,5,20.030666666666665,20.2695,2.305991775186306,15.36,0.0,1.0,0.0,0.0,1.0,-0.011923384144312266,0.23317579711109626
MTR-00452,ZONE-10,residential,5,12.663333333333332,12.896583333333332,1.5245919668114827,10.78,0.0,0.0,0.0,0.0,0.0,-0.01841932087391429,0.14872334824953937
MTR-00453,ZONE-05,commercial,25,94.48016666666668,98.60275,11.121915073176831,88.15,0.0,1.0,0.0,0.0,1.0,-0.04363437829103445,0.06699995237095624
MTR-00454,ZONE-01,residential,5,8.573,5.745583333333333,1.832270848860897,4.694999999999999,1.0,1.0,0.0,1.0,3.0,0.3298048135619581,0.45235040242622193
MTR-00455,ZONE-06,commercial,75,112.13799999999999,111.77199999999999,12.784851106490294,85.22,0.0,0.0,0.0,0.0,0.0,0.003263835631097445,0.2400435178084146
MTR-00456,ZONE-06,commercial,50,39.8205,39.14033333333334,4.330175328476912,33.99,0.0,0.0,0.0,0.0,0.0,0.017080816832201084,0.14641955776547255
MTR-00457,ZONE-02,residential,15,11.584166666666667,11.288333333333332,1.1620471166869957,10.43,0.0,0.0,0.0,0.0,0.0,0.02553773109848223,0.09963311991943025
MTR-00458,ZONE-07,commercial,50,106.34416666666667,107.85408333333334,9.877363773752974,102.38,0.0,0.0,0.0,0.0,0.0,-0.014198396715068284,0.0372767664736352
MTR-00459,ZONE-09,industrial,150,252.24316666666667,252.89600000000002,25.860067701237845,217.2,0.0,0.0,0.0,0.0,0.0,-0.002588111075357835,0.13892612882146138
MTR-00460,ZONE-02,residential,10,11.304499999999999,11.195583333333333,1.0480271949718485,10.46142857142857,0.0,0.0,0.0,0.0,0.0,0.009634806198121626,0.07457839166450786
MTR-00461,ZONE-08,residential,15,17.917166666666667,18.380083333333335,1.9077138836588579,14.11,0.0,0.0,0.0,0.0,0.0,-0.025836488284048054,0.21248709338344052
MTR-00462,ZONE-02,residential,5,22.5165,22.676416666666668,2.4316397606903677,21.0,0.0,0.0,0.0,0.0,0.0,-0.007102199128046882,0.06735060955299454
MTR-00463,ZONE-08,industrial,150,187.27383333333333,191.05258333333333,20.40395061828306,179.32642857142855,0.0,1.0,0.0,0.0,1.0,-0.020177672089800813,0.04243734760188833
MTR-00464,ZONE-05,residential,5,8.956,9.001333333333333,0.9107120986407529,8.06,0.0,1.0,0.0,0.0,1.0,-0.005061783534315856,0.10004466279589097
MTR-00465,ZONE-01,industrial,150,341.185,266.8969166666667,69.11938378474527,212.56857142857143,2.0,0.0,0.0,0.0,2.0,0.2177354905207829,0.3769697629480445
MTR-00466,ZONE-10,residential,5,10.544666666666666,10.6805,1.2308853478272457,9.02,0.0,0.0,0.0,0.0,0.0,-0.01288170955301271,0.14459126256559396
MTR-00467,ZONE-02,commercial,50,71.615,73.3235,7.449830819803731,70.38714285714285,0.0,0.0,0.0,0.0,0.0,-0.023856733924457085,0.01714525089516372
MTR-00468,ZONE-06,residential,10,17.928333333333335,18.444916666666664,2.1711155773334725,15.1,0.0,0.0,0.0,1.0,1.0,-0.028813795667936848,0.1577577391466023
MTR-00469,ZONE-02,industrial,100,383.55916666666667,222.38716666666667,89.43570818072119,168.74857142857144,0.0,1.0,0.0,1.0,2.0,0.420201142370473,0.560045525974294
MTR-00470,ZONE-10,residential,5,13.470333333333334,13.581916666666666,1.596117293047496,11.09,1.0,0.0,0.0,0.0,1.0,-0.008283635643760334,0.17670931182103888
MTR-00471,ZONE-08,residential,15,18.379166666666666,18.768083333333333,2.106615149464938,14.97,0.0,0.0,0.0,1.0,1.0,-0.021160734527318148,0.1854908184085241
MTR-00472,ZONE-09,residential,15,15.838,10.470583333333334,2.2011090771399284,9.263571428571428,1.0,0.0,0.0,0.0,1.0,0.33889485204360814,0.4151047210145581
MTR-00473,ZONE-05,residential,10,13.096833333333333,13.094916666666668,1.2417160772602616,11.3,0.0,0.0,0.0,1.0,1.0,0.00014634580878314374,0.13719601430371198
MTR-00474,ZONE-05,residential,5,16.708000000000002,17.472166666666666,2.0365493073413403,16.03,0.0,0.0,1.0,1.0,2.0,-0.04573657329822023,0.04057936317931532
MTR-00475,ZONE-07,residential,15,16.4355,16.820666666666668,1.7209332690510137,13.69,0.0,0.0,0.0,0.0,0.0,-0.023435044061127952,0.16704694107267815
MTR-00476,ZONE-08,residential,5,9.401166666666667,6.0207500000000005,0.6413905095293243,5.6899999999999995,1.0,1.0,0.0,1.0,3.0,0.3595741663268742,0.394755970003723
MTR-00477,ZONE-09,residential,10,8.717333333333332,8.65825,0.9788302592740932,7.72,0.0,0.0,0.0,0.0,0.0,0.006777684307127441,0.11440807586417856
MTR-00478,ZONE-01,residential,10,16.07616666666667,8.28575,2.5160007823875574,7.285714285714286,0.0,2.0,1.0,2.0,5.0,0.4845941714961072,0.5468002766591775
MTR-00479,ZONE-07,residential,5,9.274166666666668,9.370416666666667,1.0633768914008173,8.24,0.0,0.0,1.0,1.0,2.0,-0.010378290951567948,0.11151046814628451
